mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num
4671210421487088,2021-08-17 15:53,向小目标进军,https://weibo.com/1651934124?refer_flag=1001030103_,#小米社区# 我是华为手机用户，不过是等等党，这次没等到3000的9000，甚至原价的9000都没有，其实有，比如rs（超过10000，买不起），用了5g，不太想买4g了，导致现在只能用990。下次在花黑俱乐部喷的时候也可以录个视频。这次感觉小米社区膨胀了。『MIUI开发版踢人，八年米粉声泪俱下控诉小米MIUI小米社区_哔哩哔哩_bilibili』O网页链接 收起全文d,HarmonyOS设备,,,,https://weibo.com/1651934124/KtSvw6eRi?refer_flag=1001030103_,0,0,0
4671210090402406,2021-08-17 15:52,发哥搞机,https://weibo.com/6042105403?refer_flag=1001030103_,打开性能模式！华为手机玩游戏区别有多大？看了你就知道了！#科普一下# L发哥搞机的微博视频 ​,微博视频号,,,,https://weibo.com/6042105403/KtSuZ1GGq?refer_flag=1001030103_,0,0,0
4671209662843472,2021-08-17 15:50,SKR_今天也hin可人,https://weibo.com/6610728867?refer_flag=1001030103_,#孟晚舟未能获释##支持华为#    八月份，孟晚舟引渡美国案已经进入最后阶段庭审。这次审理中，加拿大法官拒绝孟晚舟方引入有利于孟晚舟的新证据。被引渡美国的事实基本上大局已定，她极有可能面临30年的牢狱。父亲任正非表示决不屈服 已经做好了此生不再见女儿的准备。这tm就是所谓的西方法治精神，将一个无辜人士非法拘留长达三年时间，美国有点欺人太甚了吧！是觉得控制了孟晚舟就能遏制了华为的发展了吗，如今华为没有了孟晚舟依旧在进步，并且发展迅速。        反观现状，两年前华为是第一个发布5g手机的公司，短短两年，曾经的领跑者已经被打压成落后者，华为出货量从去年二季度全球第一跌出全球前五，销售量直接减少三分二。这就直接造成了现在华为跌倒，苹果撑饱的局面。我不相信你们身为一个中国人，读到这里看到这样的局面不会痛心。余承东在p50发布会上说：“我们是5g全球领导者 经过美国四轮制裁下 5g手机只能当做4g用的时候，我感到非常心酸。”华为在p50上没有采用5g，不是向美国投降。华为在研发芯片方面已经投资了一千四百多亿，美国也只不过投资了一千二百多亿，单就这方面来说，华为就已经领先其他手机公司。华为的手机芯片遭到美国制裁，麒麟芯片现在可以说是用一片少一片，到最后一个芯片也被用掉的时候，麒麟芯片也就绝版了，而最新的p50普通版用的也是高通的芯片。        就事实而言，华为手机各方面性能已经比肩苹果，当然了，也不能简单地认为不买华为就是不爱国，但是毕竟华为是一个在世界上叫得上名的中国企业，当他被美国深度制裁深陷危难的时候，我是于心不忍，只希望尽自己的微薄之力支持一下。华为是第一个敢站出来与苹果一较高下的，真的希望华为可以在未来道路上越走越远，早日打破被“卡脖子”的局面。        我编辑这篇文章，不是看了点新闻微博热搜一时兴起为了表现一下自己的爱国情怀，很用心地写下自己在心里酝酿很久的想法，最后组织成语言表达出来。       最后诚盼孟晚舟早日回国 华为早日度过艰难时刻。       支持华为，力挺国货！ 收起全文d,华为Mate30E Pro 5G,,,https://wx2.sinaimg.cn/orj360/007dnWz9ly1gtju4q3eesj30wo0g6gpf.jpg,https://weibo.com/6610728867/KtSuibVIs?refer_flag=1001030103_,1,0,0
4671209150878658,2021-08-17 15:48,大孩子酷毙了的呀,https://weibo.com/6875413695?refer_flag=1001030103_,如此人性化的华为手机，真的是为我们的生活和人生提供了很大的安全,iQOO 7 全感操控,,,https://wx3.sinaimg.cn/orj360/63a87c05ly8gtjnn57knzj20zk0gf0ta.jpg,https://weibo.com/6875413695/KtStt3GzU?refer_flag=1001030103_,0,0,0
4671209037370861,2021-08-17 15:48,大孩子酷毙了的呀,https://weibo.com/6875413695?refer_flag=1001030103_,华为手机真的是挺不错的，让人莫名其妙，有一种心动感,iQOO 7 全感操控,,,https://wx1.sinaimg.cn/orj360/63a87c05ly8gtjnop8uouj20l90m1774.jpg,https://weibo.com/6875413695/KtSthuVuR?refer_flag=1001030103_,0,0,0
4671207988790153,2021-08-17 15:43,封心锁爱真菌,https://weibo.com/6151653683?refer_flag=1001030103_,p30，💩一样的手机，加载速度杠杠的，wifi，流量都一样，花粉俱乐部反馈永远不解决问题，永远搪塞你，再买华为手机我是🐶 ​,HUAWEI P30,,,https://wx3.sinaimg.cn/thumb150/006IjI8Hly1gtjtvnmngbj30u01t0jvq.jpg https://wx4.sinaimg.cn/thumb150/006IjI8Hly1gtjtvnzrxxj30u01t010e.jpg https://wx2.sinaimg.cn/thumb150/006IjI8Hly1gtjtvo76blj30u01t03z6.jpg https://wx1.sinaimg.cn/thumb150/006IjI8Hly1gtjtvofuw8j30u01t0q7y.jpg https://wx2.sinaimg.cn/thumb150/006IjI8Hly1gtjtvos3j4j30u01t078z.jpg,https://weibo.com/6151653683/KtSrAASIF?refer_flag=1001030103_,0,0,0
4671206949393696,2021-08-17 15:39,淘特熊猫,https://weibo.com/7422508788?refer_flag=1001030103_,【罗马仕旗舰店】快充三合一数据线原价11.9元 【券后6.9元】包邮罗马仕大牌值得信赖，全新升级，安全提速，苹果安卓华为通用，三部设备，共享充电，车载必备。【赠运费险】罗马仕三合一快充数据线出门再也不用带一堆数据线了充电速度跟原装线没差关键是便宜“三根”只需要一根的价格。罗马仕数据线三合一快充二合一充电线器一拖三多头车载三用多功能多头三头通适用安卓小米苹果华为手机type c罗马仕官方旗舰店三合一快充线，6.9元三合一快充线，6.9元苹果/安卓/华为都适用车里、公司备用线囤起来30% 罗马仕数据线三合一66W快充二合一充电线器一拖三6A多头车载三用多功能多头三头通适用安卓 收起全文d,微博 weibo.com,,,https://wx4.sinaimg.cn/thumb150/0086k5BGly1gtjttijzv3j30m80m80vn.jpg https://wx4.sinaimg.cn/thumb150/0086k5BGly1gtjttijk2pj30m80m8taq.jpg https://wx4.sinaimg.cn/thumb150/0086k5BGly1gtjttik0oxj30m80m8mza.jpg,https://weibo.com/7422508788/KtSpUDpJe?refer_flag=1001030103_,0,0,0
4671206545952172,2021-08-17 15:38,LONERS患者,https://weibo.com/6611269922?refer_flag=1001030103_,我们的华为手机可真的是越来越人性化了，真的是科技改变了我们的生活,iQOO 7 全感操控,,,https://wx2.sinaimg.cn/orj360/63a87c05ly8gtjnq3563tj20c00bs74u.jpg,https://weibo.com/6611269922/KtSpgoYqM?refer_flag=1001030103_,0,0,0
4671206403609985,2021-08-17 15:37,LONERS患者,https://weibo.com/6611269922?refer_flag=1001030103_,陷入金的华为手机可真的是越来越棒了，真的是挺不错的,iQOO 7 全感操控,,,https://wx1.sinaimg.cn/orj360/63a87c05ly8gtjnop8uouj20l90m1774.jpg,https://weibo.com/6611269922/KtSp2f97z?refer_flag=1001030103_,0,0,0
4671205447310736,2021-08-17 15:33,昌黎公安局,https://weibo.com/2659204081?refer_flag=1001030103_,【我为群众办实事】黄金海岸海防派出所归还游客手机获赠锦旗     8月11日，游客将一面写有“海边巡逻显细心，一片赤诚为游客”的锦旗寄到黄金海岸海防派出所，感谢民警为他找回丢失手机。8月5日下午，执勤民警在海边巡逻途中发现一部华为手机，为尽快将手机归还失主，民警迅速调取监控录像找寻信息。通过排查附近沙滩视频监控，发现手机从一名男士身上掉落，根据视频中男子衣貌特征，民警立即在海边对该游客进行寻找，经过一个多小时找寻最终在沙滩找到了该游客。原来游客在脱衣服下海游泳时不慎将手机掉落，自己都没有发现，幸好被执勤民警捡到。经比对确定该游客为手机主人，民警成功将手机交还游客。看着汗流浃背的民警，游客对民警为民办实事的工作作风十分感动，赞叹民警是为民服务的好警察。事后，民警又在沙滩进行宣传，提醒游客外出游玩一定要看好自己的随身财物，切不可再粗心大意给自己造成损失，获得游客的广泛好评。 收起全文d,新版微博 weibo.com,,,https://wx3.sinaimg.cn/orj360/9e803bf1ly1gtjtn7ben5j20ka0f7ae0.jpg,https://weibo.com/2659204081/KtSnuuFR6?refer_flag=1001030103_,0,0,0
4671203345701177,2021-08-17 15:25,李灿荣LCR,https://weibo.com/3164756562?refer_flag=1001030103_,生活中不止有光，还有悠闲的生活；每一次快门都是记录生活中每一帧的乐趣#带着华为看视界##拍出夏日限定#摄影@手机摄影 @微博摄影 @华为手机 @华为终端官方微博 @汕头吃喝玩乐 @爱上汕头 2汕头 ​,摄影超话,http://t.cn/Rxgxi4c,汕头,https://wx3.sinaimg.cn/thumb150/bca25a52gy1gtjt9morr2j235s2dchdw.jpg https://wx4.sinaimg.cn/thumb150/bca25a52gy1gtjt9imco4j235s2dcu10.jpg https://wx2.sinaimg.cn/thumb150/bca25a52gy1gtjt9gknujj22dc35su11.jpg https://wx1.sinaimg.cn/thumb150/bca25a52gy1gtjt9ogimlj22dc35shdv.jpg https://wx3.sinaimg.cn/thumb150/bca25a52gy1gtjt9bvlmbj22dc35sqv8.jpg https://wx1.sinaimg.cn/thumb150/bca25a52gy1gtjt9k8wp3j22dc35sb2b.jpg https://wx2.sinaimg.cn/thumb150/bca25a52gy1gtjt99eugtj22dc2p2x6q.jpg https://wx4.sinaimg.cn/thumb150/bca25a52gy1gtjt9e3kwej235s2dc1l0.jpg https://wx2.sinaimg.cn/thumb150/bca25a52gy1gtjt97lnddj22dc35sb2e.jpg,https://weibo.com/3164756562/KtSk6nV8t?refer_flag=1001030103_,27,0,0
4671202280610416,2021-08-17 15:21,秋之火菊,https://weibo.com/7255647808?refer_flag=1001030103_,我就是华为手机，我都没有发现,麦芒 8,,,,https://weibo.com/7255647808/KtSio2yNq?refer_flag=1001030103_,0,0,0
4671202238402445,2021-08-17 15:21,DTCHAT,https://weibo.com/7518280479?refer_flag=1001030103_,华为nova9已经入网了，外观差不多就是这样子。从华为nova8到nova9，总感觉华为手机的外观设计向着友商荣耀致敬，估计华为自己的设计师都去荣耀那边了。 ​,新版微博 weibo.com,,,https://wx4.sinaimg.cn/orj360/008cNWcnly1gtjt7dz3lkj32s02s0npd.jpg,https://weibo.com/7518280479/KtSijzfRj?refer_flag=1001030103_,9,0,0
4671200896749299,2021-08-17 15:15,3Htree,https://weibo.com/3180824832?refer_flag=1001030103_,"这是华为手机,出现空白肯定是有人恶意所为!作为机主,就可以爆光!谁都看得懂——就是不是你!  用别人的也没先问一下,还敢就这样给拿走了——活该笑话! ​",HUAWEI Mate 40 Pro,,,https://wx4.sinaimg.cn/orj360/bd978900ly1gtjt3b4205j20u01pvgp7.jpg,https://weibo.com/3180824832/KtSg9sjNF?refer_flag=1001030103_,0,0,0
4671199052039818,2021-08-17 15:08,花久美晞,https://weibo.com/7336648784?refer_flag=1001030103_,科技可以改变生活 华为手机注重隐私,HUAWEI P30,,,https://wx2.sinaimg.cn/orj360/63a87c05ly8gtjnq3563tj20c00bs74u.jpg,https://weibo.com/7336648784/KtSdb8yEi?refer_flag=1001030103_,0,0,0
4671197004169388,2021-08-17 15:00,懂视,https://weibo.com/7370508044?refer_flag=1001030103_,华为手机如何隐藏游戏 L懂视生活的微博视频 ​,微博视频号,,,,https://weibo.com/7370508044/KtS9ShuEc?refer_flag=1001030103_,0,0,0
4671196925004067,2021-08-17 14:59,懂视,https://weibo.com/7370508044?refer_flag=1001030103_,电脑照片怎么传到华为手机 L懂视生活的微博视频 ​,微博视频号,,,,https://weibo.com/7370508044/KtS9KkZML?refer_flag=1001030103_,0,0,0
4671196656309011,2021-08-17 14:58,沐汀MTing,https://weibo.com/2719686794?refer_flag=1001030103_,#华为手机可升级内存#再战三年 ​,nova7SE 5G你在焦点在,,,https://wx1.sinaimg.cn/thumb150/a21b208agy1gtjsmrajnmj20u013z42i.jpg https://wx1.sinaimg.cn/thumb150/a21b208agy1gtjsmrujz4j20u013yn26.jpg,https://weibo.com/2719686794/KtS9jqtgf?refer_flag=1001030103_,0,0,0
4671194937426427,2021-08-17 14:52,盛夏-天天,https://weibo.com/1794235737?refer_flag=1001030103_,#和爸妈共用账号有多尴尬#以前用华为手机和老妈共用一个账号，电话都不知道打给谁的，闹了笑话后给老妈申请了一个 2郑州 ​,iPhone客户端,http://t.cn/RxBHUwf,郑州,,https://weibo.com/1794235737/KtS6xv9X5?refer_flag=1001030103_,0,0,0
4671194768609852,2021-08-17 14:51,花久美晞,https://weibo.com/7336648784?refer_flag=1001030103_,华为手机的这个功能真的很让人心动哟,HUAWEI P30,,,https://wx1.sinaimg.cn/orj360/63a87c05ly8gtjnop8uouj20l90m1774.jpg,https://weibo.com/7336648784/KtS6gA7OA?refer_flag=1001030103_,0,0,0
4671194760480662,2021-08-17 14:51,微信登录备用号,https://weibo.com/7345342272?refer_flag=1001030103_,华为手机居然有这种AI隐私功能啊，太适合我这种懒得P图的手残党了,HUAWEI P30,,,,https://weibo.com/7345342272/KtS6g212C?refer_flag=1001030103_,0,0,0
4671194387710084,2021-08-17 14:49,微信登录备用号,https://weibo.com/7345342272?refer_flag=1001030103_,用那么久的华为手机，还不知道有这种功能呢，学到了,HUAWEI P30,,,https://wx1.sinaimg.cn/orj360/63a87c05ly8gtjnop8uouj20l90m1774.jpg,https://weibo.com/7345342272/KtS5EwlKc?refer_flag=1001030103_,0,0,0
4671194307235247,2021-08-17 14:49,我家戳爷,https://weibo.com/6029932884?refer_flag=1001030103_,华为手机真的很不错，可以购买一波啊,努比亚Z17 无边双摄,,,https://wx1.sinaimg.cn/orj360/63a87c05ly8gtjnop8uouj20l90m1774.jpg,https://weibo.com/6029932884/KtS5wumdx?refer_flag=1001030103_,0,0,0
4671194097781859,2021-08-17 14:48,何豆XZ坂,https://weibo.com/6065574027?refer_flag=1001030103_,转发微博//@陶渊明2008:华为手机,iPhone客户端,,,,https://weibo.com/6065574027/KtS5bwEpR?refer_flag=1001030103_,1,0,0
4671194094111370,2021-08-17 14:48,喬見陳喬恩啦,https://weibo.com/7639662718?refer_flag=1001030103_,乔见啦 ！#公告天下#                告诉🌐地球村的村民 ！               告诉中国🇨🇳14亿人民 ！               告诉您呵@陈乔恩 ！               告诉您呵@鞠婧祎 ！               告诉您呵@周冬雨 ！               告诉您呵@张小娴 ！               告诉您呵@赵丽颖 ！               告诉您呵@杨幂 ！               告诉您呵@陈法拉 ！               告诉您呵@容祖儿 ！               告诉您呵@GEM鄧紫棋 ！               告诉你呵@Roy2288 ！               告诉你呵@譚詠麟AlanTam ！               告诉你叮@明道 ！               告诉你呵@陳奕迅所長 ！               告诉你呵@古巨基LeoKu ！               告诉你呵@郭富城 ！               告诉你呵@李克勤 ！               告诉你呵@陈乔恩粉丝团 ！               告诉你呵@陳喬恩工作室 ！               告诉新浪微博的亲们 ！               @华为中国 ！               中国               人民               自己               的               系统               鸿蒙系统               HarmonyOS               超级棒               期盼               中国               14亿               人民               人手               华为手机📱               不谋               期前               不虑               其后               不念               当今               行也               安然               坐也               安然               穷也               安然               富也               安然               宠辱               不惊               看               庭前               花开               花落               得失               无意               看               天际               云卷               云舒               这               才是               真正               的               解脱 2深圳·壹海城ONE MALL 收起全文d,荣耀30 Pro 5G,http://t.cn/AiCNKQOW,深圳·壹海城ONE MALL,https://wx2.sinaimg.cn/orj360/008l1fgqgy1gtjrwtydfuj60u01t00wk02.jpg,https://weibo.com/7639662718/KtS5bhfyq?refer_flag=1001030103_,0,0,0
4671193393139231,2021-08-17 14:45,小楚天君,https://weibo.com/6005977054?refer_flag=1001030103_,《56秒看完华为手机发展史》看小视频，有趣有收获O网页链接 ​,百度极速版,,,https://wx3.sinaimg.cn/orj360/006yssZEgy1gtjs9gn9pcj30ck0r876k.jpg,https://weibo.com/6005977054/KtS43daEL?refer_flag=1001030103_,0,0,0
4671192055415715,2021-08-17 14:40,唯她柠檬茶_,https://weibo.com/5073149756?refer_flag=1001030103_,1.最近工作比较闲 下班 梦幻五开赚点生活费2.路过一番赏又手贱了😭3.七夕礼物，可以蓝牙连华为手机的鼠标4.最喜欢的球员离开了最喜欢的球队5.好声音又可以听粤语歌了，eason 霆锋到克勤，目前最喜欢伍珂月6.七夕送给对象的项链，还有神仙水。木钱了 ​,OnePlus 8T,,,https://wx4.sinaimg.cn/thumb150/005xkq04ly1gtjrzrbiu8j30hf08edhq.jpg https://wx3.sinaimg.cn/thumb150/005xkq04ly1gtjrzs12sfj30u0140tfe.jpg https://wx4.sinaimg.cn/thumb150/005xkq04ly1gtjrzshbj8j30u0140wib.jpg https://wx4.sinaimg.cn/thumb150/005xkq04ly1gtjrzsv8jvj30tp0itwgj.jpg https://wx2.sinaimg.cn/thumb150/005xkq04ly1gtjrzt8td3j31fc0owace.jpg https://wx2.sinaimg.cn/thumb150/005xkq04ly1gtjs03s82aj30gr0hw0tc.jpg,https://weibo.com/5073149756/KtS1TmISf?refer_flag=1001030103_,0,0,0
4671191988569098,2021-08-17 14:40,你看这大碗宽面他又大又圆,https://weibo.com/5308762668?refer_flag=1001030103_,华为手机这个功能真的太厉害了吧，保护隐私,iQOO Neo3 生而为赢,,,https://wx3.sinaimg.cn/orj360/63a87c05ly8gtjnn57knzj20zk0gf0ta.jpg,https://weibo.com/5308762668/KtS1MzXdg?refer_flag=1001030103_,0,0,0
4671191928803046,2021-08-17 14:40,我的心深如大海Now,https://weibo.com/7097263777?refer_flag=1001030103_,哇塞，华为手机这个功能太🉑了，真的好神奇呀，哈哈，我得了解一下。,荣耀 9X,,,https://wx3.sinaimg.cn/orj360/63a87c05ly8gtjnn57knzj20zk0gf0ta.jpg,https://weibo.com/7097263777/KtS1GAW4C?refer_flag=1001030103_,0,0,0
4671191094658881,2021-08-17 14:36,天水城事,https://weibo.com/6451572457?refer_flag=1001030103_,【华为Nova 9有望9月中旬发布 确认支持5G网络】根据可靠消息源，华为 Nova 9 系列即将于今年 9 月中旬发布，并可以确认会支持 5G 网络。该消息人士进一步透露，华为 Nova 9 系列将配备精致的外观和色彩，会比近日发布的荣耀 50 更优秀。不过和荣耀 50 系列相比，Nova 9 系列在处理器上表现并不强大。消息称华为Nova 9 在某些方面会给消费者带来惊喜，但爆料人并没有透露关于该设备的进一步消息。在外观设计上，华为 Nova 9 将结合华为 P50 系列、Mate 50 系列和 Nova 8 Pro 智能手机的优点，但是确切的设计方案并没有被披露。其他消息源称，华为在推出 Nova 9 系列的同时还将会推出一款智能打印机，可以方便地将手机中的照片打印出来。#华为nova9##华为nova##华为手机# 收起全文d,天水城事Android,,,https://wx1.sinaimg.cn/thumb150/0072C8Ihly1gtjrz7e64nj30em06yaar.jpg https://wx3.sinaimg.cn/thumb150/0072C8Ihly1gtjrz7mk79j30jg0ayq3d.jpg,https://weibo.com/6451572457/KtS0ljxZf?refer_flag=1001030103_,0,0,0
4671190272576023,2021-08-17 14:33,我是老佛爷娜,https://weibo.com/5040143463?refer_flag=1001030103_,我就是华为手机，不过我还真不知道有这个功能,nova7Pro你在焦点在,,,https://wx3.sinaimg.cn/orj360/63a87c05ly8gtjnn57knzj20zk0gf0ta.jpg,https://weibo.com/5040143463/KtRZ1aO8L?refer_flag=1001030103_,0,0,0
4671190234562917,2021-08-17 14:33,玉泽官方微博,https://weibo.com/2011927655?refer_flag=1001030103_,狂欢再升级❗⚫华为手机平板⚫戴森吹风机⚫黄金小饰品 统统等你来抢折上礼赠不停❗❗🔴满②⑧⑧加赠④件套🔴满③⑥⑧加赠⑧件套🔴满④⑤⑧加赠①⑥件套🕕8月18日 晚6点@大利 在📱玉泽官方直播间等你不见不散哟~ ​ O抽奖详情 ​,微博 weibo.com,,,https://wx1.sinaimg.cn/orj360/77eb9467gy1gtjrw9vs0dj20hs0np44c.jpg,https://weibo.com/2011927655/KtRYXj91r?refer_flag=1001030103_,33,0,0
4671189970066324,2021-08-17 14:32,灬白骨BKing,https://weibo.com/3804543635?refer_flag=1001030103_,#华为手机可升级内存#太坑了。31号送的时候说7~10天，然后又推脱10~15天，打电话再问15~20天就差不多了。已经17天过去问他也不知道。看微博官方只会说等。做不了那么多活就不要接…接了就只会让人等，而且还不按顺序，真的蛋疼，下一个手机还会是华为？不太可能了，感觉好感已经消磨殆尽。不用感谢我，我不想也不会理解你，就这样 收起全文d,HUAWEI Mate 10 Pro,,,,https://weibo.com/3804543635/KtRYx0hfK?refer_flag=1001030103_,0,0,0
4671187986155771,2021-08-17 14:24,广州感光度视觉文化传媒摄影,https://weibo.com/3196742452?refer_flag=1001030103_,华为自用的华为P50Pro。希望这几天别下雨，室外还没拍完。#华为##数码##鸿蒙##华为手机##华为p50 pro##手机##广州# 2广州 L广州感光度视觉文化传媒摄影的微博视频 ​,华为超话,http://t.cn/RuQ52aU,广州,,https://weibo.com/3196742452/KtRVkpPoD?refer_flag=1001030103_,0,0,0
4671187818388528,2021-08-17 14:23,耳东婷婷-,https://weibo.com/6733145056?refer_flag=1001030103_,真的么！自己用的华为手机竟还不知道有这功能  哈哈哈哈哈我要去试一下,荣耀50 SE 5G,,,https://wx3.sinaimg.cn/orj360/63a87c05ly8gtjnn57knzj20zk0gf0ta.jpg,https://weibo.com/6733145056/KtRV3zceQ?refer_flag=1001030103_,0,0,0
4671187811043323,2021-08-17 14:23,迷糊的鼻子,https://weibo.com/7005077932?refer_flag=1001030103_,可以去试试，我的华为手机应该也有这个功能吧,HUAWEI nova 3i,,,,https://weibo.com/7005077932/KtRV34npN?refer_flag=1001030103_,0,0,0
4671187189236269,2021-08-17 14:21,你看这大碗宽面他又大又圆,https://weibo.com/5308762668?refer_flag=1001030103_,华为手机很多功能都很人性化了，可惜没货了,iQOO Neo3 生而为赢,,,https://wx1.sinaimg.cn/orj360/63a87c05ly8gtjnop8uouj20l90m1774.jpg,https://weibo.com/5308762668/KtRU2CKM5?refer_flag=1001030103_,0,0,0
4671186627729196,2021-08-17 14:19,我也会很温柔的,https://weibo.com/5263829050?refer_flag=1001030103_,华为手机好多功能都很人性化了，值得信赖,iQOO Neo3 生而为赢,,,https://wx1.sinaimg.cn/orj360/63a87c05ly8gtjnop8uouj20l90m1774.jpg,https://weibo.com/5263829050/KtRT8wqIs?refer_flag=1001030103_,0,0,0
4671186572940207,2021-08-17 14:18,小野人老虎的理想,https://weibo.com/6458727167?refer_flag=1001030103_,我的也是华为手机，去看看有没有这个功能,HUAWEI nova 3i,,,https://wx1.sinaimg.cn/orj360/63a87c05ly8gtjnop8uouj20l90m1774.jpg,https://weibo.com/6458727167/KtRT3ckSH?refer_flag=1001030103_,0,0,0
4671185511514367,2021-08-17 14:14,幸福在手2016,https://weibo.com/3961024546?refer_flag=1001030103_,#彭波被开除党籍#我用的是华为手机 ​,荣耀8X Max,,,,https://weibo.com/3961024546/KtRRl6lXh?refer_flag=1001030103_,0,0,0
4671185340072489,2021-08-17 14:13,可爱崽崽安安崽,https://weibo.com/5846122044?refer_flag=1001030103_,华为手机的这个功能太棒了啊，支持啊,小米10 青春版 5G,,,https://wx3.sinaimg.cn/orj360/63a87c05ly8gtjnn57knzj20zk0gf0ta.jpg,https://weibo.com/5846122044/KtRR40iRb?refer_flag=1001030103_,0,0,0
4671184358347972,2021-08-17 14:10,晓棠晒晒,https://weibo.com/7208985772?refer_flag=1001030103_,这只适用于华为手机吗？荣耀的行不行？,荣耀 9X,,,https://wx1.sinaimg.cn/orj360/63a87c05ly8gtjnop8uouj20l90m1774.jpg,https://weibo.com/7208985772/KtRPtz1GI?refer_flag=1001030103_,0,0,0
4671183012233343,2021-08-17 14:04,热爱学习的小天,https://weibo.com/7216206625?refer_flag=1001030103_,以前买的华为手机也能吗？我用的p10没找到这个功能,OPPO A7x,,,https://wx2.sinaimg.cn/orj360/63a87c05ly8gtjnq3563tj20c00bs74u.jpg,https://weibo.com/7216206625/KtRNj9mZF?refer_flag=1001030103_,0,0,0
4671182839751796,2021-08-17 14:03,可爱崽崽安安崽,https://weibo.com/5846122044?refer_flag=1001030103_,华为手机真的好棒啊，这个设计太人性化了,小米10 青春版 5G,,,https://wx1.sinaimg.cn/orj360/63a87c05ly8gtjnop8uouj20l90m1774.jpg,https://weibo.com/5846122044/KtRN1EUT2?refer_flag=1001030103_,0,0,0
4671182835548700,2021-08-17 14:03,大概只有你才懂我,https://weibo.com/7155784782?refer_flag=1001030103_,这波操作真是绝了，支持华为手机,HUAWEI nova 3,,,https://wx3.sinaimg.cn/orj360/63a87c05ly8gtjnn57knzj20zk0gf0ta.jpg,https://weibo.com/7155784782/KtRN1nhta?refer_flag=1001030103_,0,0,0
4671182698187365,2021-08-17 14:03,大概只有你才懂我,https://weibo.com/7155784782?refer_flag=1001030103_,这波操作真是绝了，支持华为手机,HUAWEI nova 3,,,,https://weibo.com/7155784782/KtRMNylUh?refer_flag=1001030103_,0,0,0
4671181435962570,2021-08-17 13:58,zhangqisnoopy,https://weibo.com/3296654751?refer_flag=1001030103_,按照Omdia的数据，2021年2季度，华为手机的全球销量约为980万台，市场份额3%左右，排名第八。而联想旗下的摩托罗拉销量为1060万台，市场份额约为4%，超过了华为，排名全球第七。 ​,iPhone客户端,,,,https://weibo.com/3296654751/KtRKLp18u?refer_flag=1001030103_,0,0,0
4671179787599954,2021-08-17 13:51,我是ling_玲,https://weibo.com/3036651895?refer_flag=1001030103_,华为M系列真的很优秀//@班班儿:个人觉得mate 40 pro，前后的辨识度都太高了，不说后面的星环，手机屏幕一看斜挖孔就知道是最好的华为手机,6D可爱HarmonyOS设备,,,https://wx1.sinaimg.cn/orj360/c5417f25gy1gtjp6qsk03j22bk3347wi.jpg,https://weibo.com/3036651895/KtRI6vT5U?refer_flag=1001030103_,0,0,0
4671177375091926,2021-08-17 13:42,班班儿,https://weibo.com/2099728114?refer_flag=1001030103_,个人觉得mate 40 pro，前后的辨识度都太高了，不说后面的星环，手机屏幕一看斜挖孔就知道是最好的华为手机,HUAWEI Mate 40 Pro,,,https://wx1.sinaimg.cn/orj360/c5417f25gy1gtjp6qsk03j22bk3347wi.jpg,https://weibo.com/2099728114/KtREdlmDQ?refer_flag=1001030103_,1,0,0
4671176905064543,2021-08-17 13:40,科技互联实验室,https://weibo.com/5781251201?refer_flag=1001030103_,【新“荣耀”，下一个华为？】8月12日，从华为独立8个月的荣耀发布全新高端旗舰—Magic 3系列。荣耀这个Magic 3系列，配置方面火力全开：处理器使用高通最新的骁龙888Plus、屏幕是支持120Hz刷新率的柔性OLED屏、还搭载5000万主摄+ 6400万黑白摄像头+ 6400万长焦摄像头，以及4600mAh电池、66w快充。价格也很惊人，Magic 3、Pro版、至臻版售价分别4599元、5999元、7999元起。市场顶级配置以及媲美华为、苹果的定价，无不流露出荣耀进军高端机的野心，CEO赵明更是指明了“荣耀未来要和苹果竞争，从苹果手中夺回高端份额。”值得注意的是，华为手机经历至暗时刻以来，国内并未出现真正意义上的替代者，高端机市场几乎被苹果独占。继承华为技术基因，仅独立8个月的荣耀，能否逆天改命蜕变成“下一个华为”？。。。O网页链接 收起全文d,分享按钮,,,https://wx4.sinaimg.cn/orj360/006jfxx7ly8gtjqdafzmbj60u00fv40202.jpg,https://weibo.com/5781251201/KtRDslfwb?refer_flag=1001030103_,0,0,0
4671176816728456,2021-08-17 13:40,用户1kjozm8hc3,https://weibo.com/3027934775?refer_flag=1001030103_,#华为mate30# 我的评分：💣槽点：千万不要买，从买上到现在一直都在频繁关机快有一年了，我去售后也查了好几次都说没有问题，也没有给我解决这个问题，一直到现在马上都要到保修期了还是没有给我解决这个问题#华为# L用户1kjozm8hc3的微博视频 ​,点评,,,,https://weibo.com/3027934775/KtRDjsenu?refer_flag=1001030103_,0,0,0
